,name,cuisine,is_closed,review_count,rating,price,address,phone,latitude,longitude,zip_code,building
242,Dunkin',coffee,False,1,1.0,$,8611 Lefferts Blvd,,40.6995234234968,-73.8373164246584,11418,8611
243,Kaieteur Restaurant,caribbean,False,116,3.5,$$,8712 Lefferts Blvd,+17188500787,40.699547,-73.831027,11418,8712
244,Golden Chopstick,chinese,False,3,2.0,$,8720 Lefferts Blvd,+17184414838,40.699368,-73.830939,11418,8720
245,C Bar & Lounge,cocktailbars,False,57,4.0,$$,8722 Lefferts Blvd,+19175533112,40.6993,-73.83091,11418,8722
246,Jumbo Chinese Kitchen,chinese,False,22,4.0,$,113-04 Jamaica Ave,+17184415946,40.6976891,-73.8353577,11418,113
247,Khyber Kabab Restaurant,indpak,False,7,3.5,$,11211 Jamaica Ave,+17184874969,40.6977735,-73.8359818,11418,11211
248,Dominos Pizza,pizza,False,46,1.0,$,87-19 Lefferts Blvd,+13476442844,40.6994508,-73.8303975,11418,87
249,Soup Junkies,soup,False,41,4.0,$$,87-17 Lefferts Blvd,+17185770094,40.69948,-73.83041,11418,87
250,El Gran Canario 2,latin,False,44,2.5,$$,111-17 Jamaica Ave,+17184411113,40.697436,-73.836843,11418,111
251,Best Coffe House,breakfast_brunch,False,3,4.5,$,120-21 Jamaica Ave,+17188508862,40.7002381591727,-73.8288858261933,11418,120
252,Mr Lin's Take Out Restaurant,chinese,False,6,3.0,$,11021 Jamaica Ave,+17188059868,40.696917,-73.83754,11418,11021
253,Restaurant  Peruvian - El Chalaco,peruvian,False,20,4.5,$$,11017 Jamaica Ave,+17184410131,40.6968421936035,-73.8376235961914,11418,11017
254,Maracas New York Night Club,lounges,False,61,2.5,$$$,121-08 Jamaica Ave,+17178487171,40.70035,-73.82776,11418,121
255,Armando's Pollo Rico,caribbean,False,65,3.5,$$,110-02 Jamaica Ave,+17184418441,40.6963294,-73.8376707,11418,110
256,Tony's Pizza,pizza,False,13,3.0,$,109-18 Jamaica Ave,+17184417770,40.69599,-73.8381,11418,109
257,Super Halal Meat & Grill,halal,False,1,1.0,$,123-13 Jamaica Ave,+17188052222,40.70095,-73.82696,11418,123
258,Las Palmitas Deli,delis,False,41,4.0,$,10915 Jamaica Ave,+17188491108,40.6958155504715,-73.8386195560695,11418,10915
259,Ray's Restaurant & Bakery,bakeries,False,1,2.0,$$,12325 Jamaica Ave,+17184417707,40.701012,-73.826556,11418,12325
260,1982 Coffee Roasters,cafes,False,32,4.0,$,5405 13th Ave,+17184751982,40.6320226740108,-73.9949939070392,11219,5405
261,Dips,salad,False,8,4.0,$$,5315 13th Ave,+17184352411,40.6322899,-73.9945526,11219,5315
262,Gobo's,donuts,False,12,3.5,$$,5421 New Utrecht Ave,+17188546267,40.6316495929661,-73.9952400967475,11219,5421
263,Cracovia Deli Import,delis,False,2,5.0,$,5503 13th Ave,+17188517357,40.6313644,-73.995769,11219,5503
264,Sub Express,chinese,False,10,3.5,$$,5219 13th Ave,+17189720010,40.6330405,-73.9939503,11219,5219
265,Urbana,kosher,False,19,3.5,$$$,1305 53rd St,+17184384448,40.63266,-73.99402,11219,1305
266,Deli 52,salad,False,13,3.0,$$,5120 13th Ave,+17184364830,40.6336299,-73.9939799,11219,5120
267,Sushi Meshuna,sushi,False,4,4.0,$,5115 13th Ave,+17184848085,40.6334148032825,-73.9935700667811,11219,5115
268,Strauss Bakery Retail,bakeries,False,7,2.5,$,5115 13th Ave,+17188517728,40.6333694,-73.9934311,11219,5115
269,Weiss Bakery,bakeries,False,12,4.5,$$,5011 13th Ave,+17184380407,40.63414,-73.99284,11219,5011
270,Spoons Cafe,kosher,False,25,3.5,$$,5001 13th Ave,+17186335555,40.6342209,-73.992516,11219,5001
271,Progreso,latin,False,21,2.5,$$,5303 Fort Hamilton Pkwy,+13475336908,40.636181,-74.000381,11219,5303
272,Tapatio Restaurant,mexican,False,1,3.0,$,5303 Ft Hamilton Pkwy,+17186334536,40.63618,-74.0004,11219,5303
273,Crown Kosher Caterers,restaurants,False,1,4.0,$$,4909 13th Ave,+17188539000,40.6346599,-73.99229,11219,4909
274,Bleu Fine Dairy N Catering,sushi,False,7,3.0,$,4905 13th Ave,+17184371962,40.6348299,-73.9923053,11219,4905
275,Asia Restaurant,russian,False,35,4.0,$$,4813 New Utrecht Ave,+17189723434,40.63695,-73.9944694,11219,4813
276,Orchidea,kosher,False,47,4.0,$$$,4815 12th Ave,+17186867500,40.6366155,-73.993802,11219,4815
277,Amnon's Kosher Pizza,pizza,False,20,4.5,$,4814 13th Ave,+17188511759,40.6354370117188,-73.9920959472656,11219,4814
278,Shloimy's Heimeshe Bakery,bakeries,False,8,4.5,$$$,5104 12th Ave,+17186332209,40.6374102,-73.9990899,11219,5104
279,D. Coluccio & Sons,grocery,False,54,4.5,$$,1214-20 60th St,+17184366700,40.62974,-74.00029,11219,1214
280,Jentana Pizza Restaurant,pizza,False,57,4.5,$,5102 Fort Hamilton Pkwy,+17188714050,40.6375122070312,-73.9994735717773,11219,5102
281,Hot Bagels,bagels,False,22,3.5,$,4807 13th Ave,+17186334009,40.6353099,-73.99163,11219,4807
282,La Strada,pizza,False,60,3.5,$,5023 10th Ave,+17186868057,40.63791,-73.99967,11219,5023
283,Jimmy's Deli & Grill,tradamerican,False,12,3.5,$,4922 Fort Hamilton Pkwy,+17184376407,40.638134,-73.998428,11219,4922
284,Nu Cafe 47,cafes,False,10,3.5,$$,4709 New Utrecht Ave,+17188714747,40.63784,-73.9943399,11219,4709
285,Dunkin',donuts,False,27,2.5,$,4912 Fort Hamilton Pkwy,+13474924294,40.6382751464844,-73.9981994628906,11219,4912
286,Bodai Vegetarian Restaurant,vegetarian,False,26,4.5,$$,5015 10th Ave,+19293243582,40.63803,-73.99954,11219,5015
287,Big Red Lantern,chinese,False,5,3.0,$,5701 Fort Hamilton Pkwy,+17189729889,40.634517,-74.003472,11219,5701
288,Yefraym Bakery,bakeries,False,3,4.5,$,1311 48th St,+17184372264,40.63548,-73.99115,11219,1311
289,Milk N Honey,kosher,False,6,3.0,$,5013 10th Avenue,+17188714319,40.63809,-73.99949,11219,5013
290,3 In 1 Kitchen,sandwiches,False,57,3.0,$,4902 Fort Hamilton Pkwy,+17184377744,40.63845,-73.997993,11219,4902
291,Savarese Italian Pastry Shop,bakeries,False,44,3.0,$,5922 New Utrecht Ave,+17184387770,40.62796,-73.99663,11219,5922
292,Le Pain Quotidien,bakeries,False,81,3.0,$$,2 River Ter,+12122272300,40.7155131233483,-74.0163624286652,10282,2
293,Shake Shack,burgers,False,927,4.0,$$,215 Murray St,+16465454600,40.715283,-74.014799,10282,215
294,Harry's Italian,pizza,False,251,3.5,$$,225 Murray St,+12126081007,40.7153762863468,-74.0139836332683,10282,225
295,Atrio Wine Bar & Restaurant,wine_bars,False,86,3.5,$$$,102 N End Ave,+16467694250,40.715,-74.0158,10282,102
296,Loopy Doopy Rooftop Bar,lounges,False,649,3.5,$$$,102 N End Ave,+16467694250,40.715,-74.0158,10282,102
297,Blue Smoke,southern,False,635,3.5,$$,255 Vesey St,+12128892005,40.714486,-74.0152768,10282,255
298,Beans & Greens,breakfast_brunch,False,92,2.5,$$,245 Murray St,+12127864760,40.715004,-74.014819,10282,245
299,Wei West,asianfusion,False,210,3.0,$$,235 Murray St,+12127861300,40.7149792560543,-74.0148960394593,10282,235
300,El Vez Burrito Bar,mexican,False,133,4.0,$$,259 Vesey St,+12122332500,40.7147356376792,-74.015635,10282,259
301,El Vez,mexican,False,648,3.5,$$,259 Vesey St,+12122332500,40.7147356376792,-74.015635,10282,259
302,Terry's,delis,False,23,3.5,$,41 River Ter,+12122672816,40.7178806,-74.01575,10282,41
303,The Palm Tribeca,steak,False,291,3.5,$$$,206 West St,+16463956393,40.716536312364,-74.012791062411,10282,206
304,Pick A Bagel,bagels,False,211,2.5,$$,102 N End Ave,+12127869200,40.7144708,-74.0150918,10282,102
305,Laughing Man Coffee & Tea,coffee,False,86,4.0,$$,1 N End Ave,+12122273240,40.71453,-74.01691,10282,1
306,Ruchi,indpak,False,360,3.5,$$,120 Cedar St,+12122278454,40.709532,-74.012702,10006,120
307,Pronto Pizza,pizza,False,139,2.5,$,114 Liberty St,+12123749595,40.7097837,-74.0122122,10006,114
308,La Pizza & La Pasta,pizza,False,128,3.0,$$,4 World Trade Ctr,+12128972895,40.7102419339859,-74.0124460392414,10006,4
309,Freddo Cafe,diners,False,6,2.5,$,120 Greenwich St,+12124175161,40.70912,-74.0132299,10006,120
310,O'Hara's Restaurant and Pub,irish_pubs,False,463,4.0,$$,120 Cedar St,+12122673032,40.7093473589949,-74.0122557367896,10006,120
311,Living Room Bar,lounges,False,58,3.0,$$$,8 Albany St,+16468268642,40.709234,-74.013588,10006,8
312,View of the World Terrace Club,newamerican,False,166,3.5,$$,140 Washington St,+12125772933,40.709845,-74.013894,10006,140
313,Washington Bar & Grill,bars,False,6,2.5,$$,123 Washington St,+16468268666,40.7093299716312,-74.0137274935842,10006,123
314,Morton's The Steakhouse,steak,False,245,4.0,$$$,136 Washington St,+12126080171,40.7097005194611,-74.0139538049698,10006,136
315,Burger King,hotdogs,False,84,2.0,$,106 Liberty Street,+19173381887,40.70969,-74.0119,10006,106
316,Eataly NYC Downtown,grocery,False,968,3.5,$$,101 Liberty St,+12128972895,40.709716,-74.011714,10006,101
317,Bill's Bar & Burger Downtown,bars,False,560,3.5,$$,85 West St,+12128943800,40.709363010959,-74.0141804516316,10006,85
318,Starbucks,coffee,False,13,2.5,$$,15 Carlisle St,+16468608615,40.709198,-74.014155,10006,15
319,Dunkin',coffee,False,3,2.5,$,90 West St,+12125879500,40.70998,-74.01424,10006,90
320,Big Al's Chicago Style Pizza,pizza,False,71,3.5,$,9 Thames St,+12129643269,40.7089285616514,-74.0117729569844,10006,9
321,Suspenders Restaurant & Bar,gastropubs,False,257,4.0,$$,108 Greenwich St,+12127325005,40.70857,-74.01347,10006,108
322,Bao Bao Cafe,noodles,False,189,4.0,$,106 Greenwich St,+19172617122,40.70854,-74.01367,10006,106
323,Schilling,austrian,False,154,4.0,$$,109 Washington St,+12124061200,40.70857,-74.014,10006,109
324,Sam's Falafel Stand,falafel,False,195,4.5,$,Cedar St And Broadway,,40.7090396819627,-74.0113380915443,10006,
325,For Five Coffee Roasters,coffee,False,11,4.0,$$,1 Liberty Plz,+19175080406,40.709735,-74.01096,10006,1
326,Subway,sandwiches,False,12,3.5,$,111 Broadway,+12122276323,40.7087227,-74.011386,10006,111
327,Jiangnan Chinese Cuisine,chinese,False,54,3.5,$$,103 Washington St,+12129622096,40.70838,-74.01408,10006,103
328,St. George Tavern,french,False,106,3.5,$$,103 Washington St,+12122409868,40.70838,-74.01408,10006,103
329,Trinity Place,bars,False,378,4.0,$$,115 Broadway,+12129640939,40.708865,-74.01117,10006,115
330,Starbucks,coffee,False,44,3.0,$$,115 Broadway,+12127329268,40.708758,-74.011055,10006,115
331,Cafe De Novo,korean,False,92,3.0,$$,94 1/2 Greenwich St,+12122331573,40.7081208335465,-74.0138110214958,10006,94
332,Pomodoro Pizza,pizza,False,17,4.0,$,14 Rector St,+12124060917,40.70813,-74.01392,10006,14
333,Cafe Bravo,delis,False,127,2.5,$$,94 Greenwich St,+12124064444,40.70811,-74.01382,10006,94
334,Chikarashi Isso,japanese,False,40,4.0,$$$,38 Rector St,+16465968298,40.708376,-74.0144832,10006,38
335,King Garden Restaurant,chinese,False,17,4.0,$,4316 Broadway,+12127813862,40.85188,-73.9346599,10033,4316
336,Green Juice Cafe,sandwiches,False,197,5.0,$,4316 Broadway,+16469187730,40.85188,-73.9346599,10033,4316
337,21 Bar,bars,False,16,4.0,$,4318 Broadway,,40.85192,-73.93464,10033,4318
338,Altus Cafe,steak,False,158,3.0,$$,4325 Broadway,+12129281367,40.85232,-73.93485,10033,4325
339,Charlie's Pizza,pizza,False,19,4.0,$,1501 Saint Nicholas Ave,+12127819089,40.8520225,-73.9319437,10033,1501
340,Dunkin',coffee,False,6,1.5,$,4353 Broadway,+12127817881,40.85353,-73.93443,10033,4353
341,Marisco Centro,latin,False,78,3.5,$$,1490 St Nicholas Ave,+12127402000,40.8513419,-73.9320485,10033,1490
342,Mi Ranchito,mexican,False,43,3.5,$,1468 St Nicholas Ave,+12127402626,40.850878189059,-73.9325881480936,10033,1468
343,Mr Mangu's kitchen,dominican,False,11,1.5,$,1506 St Nicholas Ave,+16465901459,40.85185,-73.93146,10033,1506
344,Bunny Deli,delis,False,54,2.5,$,1522 Saint Nicholas Ave,+12127813303,40.8524738,-73.9312206,10033,1522
345,Lucky 7 Tapas Bar,tapas,False,137,2.0,$$,1455 Saint Nicholas Ave,+12127407777,40.8504554,-73.9333952,10033,1455
346,La Casa Del Mofongo,latin,False,428,3.0,$$,1447 St Nicholas Ave,+12127401200,40.850456,-73.933403,10033,1447
347,Punto De Sabor,caribbean,False,41,3.5,$,1466 Saint Nicholas Ave,+12129282299,40.8506208,-73.9325736,10033,1466
348,Burger Heights,burgers,False,401,4.0,$,177 Wadsworth Ave,+12129511984,40.85022,-73.93451,10033,177
349,Dunkin',donuts,False,12,3.0,$,398 Audobon Ave,+12127813288,40.8510769,-73.930883,10033,398
350,Tampopo Ramen,ramen,False,391,4.0,$$,1 Bennett Ave,+12129230575,40.850719,-73.936309,10033,1
351,Silver Palace Chinese Restaurant,chinese,False,2,2.5,$,1430 Saint Nicholas Ave,+12127408000,40.84963,-73.93309,10033,1430
352,Papi's Pizzeria,pizza,False,22,4.0,$,1422 Saint Nicholas Ave,+16466926840,40.8493347,-73.9335098,10033,1422
353,McDonald's,hotdogs,False,44,1.5,$,4259 Broadway,+19175210827,40.850094,-73.936035,10033,4259
354,New Golden Star,chinese,False,90,4.0,$$,4247 Broadway,+12129285454,40.8498685,-73.9362273,10033,4247
355,Dunkin',donuts,False,10,2.5,$,1416 St Nicholas Ave,+12129281900,40.84897,-73.93379,10033,1416
356,George's Pizza,pizza,False,89,3.0,$,726 W 181st St,+12125686891,40.8504282,-73.9370877,10033,726
357,Fresh Express,venezuelan,False,11,2.0,$,4233 Broadway,+16465904565,40.8491823,-73.9354775,10033,4233
358,Obama Chicken & Pizza,chicken_wings,False,1,3.0,$,110 St Nicholas Ave,+16466844404,40.8027191,-73.9523163,10026,110
359,City Pastry,bakeries,False,4,4.5,$$$,218 W 113th St,+12122224047,40.801457,-73.954653,10026,218
360,Kingston,caribbean,False,143,3.5,$$,218 W 116th St,+16468611082,40.803361,-73.9535015,10026,218
361,Chef White's Five Star Grill,foodstands,False,4,4.0,$,,,40.8040800002591,-73.9556150012551,10026,
362,Tropical Grill Restaurant,spanish,False,18,2.5,$,164 W 116th St,+12123160316,40.8026314,-73.9518738,10026,164
363,Safari Restaurant NYC,halal,False,189,4.5,$$,219 W 116th St,+16469644252,40.80381,-73.9535,10026,219
364,Seasoned Vegan,soulfood,False,1143,4.0,$$,55 Saint Nicholas Ave,+12122220092,40.800664,-73.952757,10026,55
365,Pikine - Senegalese Restaurant,senegalese,False,80,4.0,$$,243 West 116th St,+16469227015,40.8039685725579,-73.9540012067454,10026,243
366,Le Baobab Restaurants,senegalese,False,72,4.0,$$,120 W 116th St,+12128644700,40.80247,-73.95113,10026,120
367,Make My Fish,fishnchips,False,43,4.0,$$,120 W 116th St,,40.80247,-73.95113,10026,120
368,Shuteye Coffee,coffee,False,64,5.0,$,137 W 116th St,+16465969622,40.80295,-73.95116,10026,137
369,BO's Bagels,bagels,False,314,4.5,$,235 W 116th St,+19179028345,40.804197,-73.954091,10026,235
370,Caféine,coffee,False,84,4.0,$$,2124 Frederick Douglass Blvd,+13478611520,40.80342,-73.95571,10026,2124
371,Crepe Master,creperies,False,33,4.0,$$,139 W 116st,+16465599224,40.803225,-73.951278,10026,139
372,Harlem Pizza Co,pizza,False,185,4.0,$$,135 West 116th St,+12122229889,40.8029069,-73.9510825,10026,135
373,La Savane,african,False,83,4.0,$$,239 W 116th St,+16464904644,40.8042488098145,-73.954216003418,10026,239
374,Row House,newamerican,False,361,3.5,$$,2128 Frederick Douglass Blvd,+12122560019,40.803531,-73.95565,10026,2128
375,Harlem Food Bar,newamerican,False,258,3.5,$$,2100 Frederick Douglass Blvd,+12122229570,40.8028100298629,-73.9563177244257,10026,2100
376,Cantina Taqueria & Tequila Bar,mexican,False,504,4.0,$$,1838 7th Ave,+18336982267,40.8003063353508,-73.9549569049235,10026,1838
377,Jumbo Hamburgers,burgers,False,17,3.0,$,112 W 116th St,+12126659600,40.80215,-73.95074,10026,112
378,Atomic Wings,chicken_wings,False,123,2.5,$$,2090 Frederick Douglass Blvd,+12126662904,40.802489,-73.95651,10026,2090
379,Cafe Frederick,coffee,False,115,4.0,$$,2104 Frederick Douglass Blvd,+12122221987,40.8030219,-73.9563781,10026,2104
380,Zoma,ethiopian,False,384,4.0,$$,2084 Frederick Douglass Blvd,+12126620620,40.802258,-73.956537,10026,2084
381,Keur Coumba Restaurant,senegalese,False,20,3.0,$$,125 W 116th St,+12128663900,40.8074799,-73.9626312,10026,125
382,Atomic Wings Harlem,chicken_wings,False,3,1.5,$$,2113 Frederick Douglass Blvd,+12122228850,40.8025346057815,-73.956570357914,10026,2113
383,Que Rico Pollo,spanish,False,24,3.5,$,46 St Nicholas Ave,+12122222381,40.8001317,-73.9524593,10026,46
384,Maharaja Palace,indpak,False,167,3.5,$$,2113 Frederick Douglass Blvd,+12122228934,40.8033065717907,-73.9562846158103,10026,2113
385,Texas Chicken & Burgers,chicken_wings,False,23,2.5,$,2144 Frederick Douglass Blvd,+16468640914,40.804195,-73.955291,10026,2144
386,Zheng's River Restaurant,chinese,False,1,4.0,$$$$,2076 Frederick Douglass B,+12126666868,40.802055,-73.9567618,10026,2076
387,Melba's,southern,False,1077,4.0,$$,300 W 114th St,+12128647777,40.8031468838453,-73.9565069228411,10026,300
388,RDV Rendezvous,french,False,166,4.0,$$,2072 Frederick Douglass Blvd,+12122228952,40.802040664408,-73.956772898909,10026,2072
389,67 Orange Street,lounges,False,386,4.0,$$,2082 Frederick Douglas Blvd,+12126622030,40.8022697271481,-73.9567852020264,10026,2082
390,Szechuan Garden Kitchen,chinese,False,17,4.0,$,2076 8th Ave,+12126666868,40.802006,-73.956726,10026,2076
391,Dunkin',donuts,False,17,2.5,$,2103 Frederick Douglass Blvd,,40.802986,-73.956809,10026,2103
392,Amy Ruth's,southern,False,2590,4.0,$$,113 W 116th St,+12122808779,40.80248,-73.95038,10026,113
393,Fieldtrip,newamerican,False,99,4.5,$$,109 Malcolm X Blvd,+19176393919,40.80165,-73.95029,10026,109
394,Mama's Fried Chicken,chickenshop,False,26,3.0,$,2158 8th Ave,+12125314595,40.80463,-73.95498,10026,2158
395,Minton's,jazzandblues,False,210,3.5,$$$,206 W 118th St,+12122432222,40.804665,-73.952315,10026,206
396,Cafe Y Algo Mas,bakeries,False,6,4.0,$$,9813 Astoria Blvd,+17182050450,40.76249,-73.87085,11369,9813
397,Cali Aji Con Sabor Restaurant,colombian,False,12,4.0,$,9815 Astoria Blvd,+17184768935,40.76247,-73.8707699,11369,9815
398,Cafe Grill,seafood,False,5,5.0,$,2602 96th St,+17183977111,40.7625808,-73.873226,11369,2602
399,Dunkin',donuts,False,7,2.0,$,10009 Astoria Blvd,+17184784443,40.7621517,-73.8690785,11369,10009
400,Lucky Star Restaurant,chinese,False,11,3.0,$,9419 Astoria Blvd,+17184585252,40.76309,-73.87443,11369,9419
401,Fox Sports Bar,sportsbars,False,11,1.5,$$,,,40.7612228393555,-73.8737258911133,11369,
402,Big Apple Bar,bars,False,6,2.5,$$,,,40.763427734375,-73.8676528930664,11369,
403,Taqueria Santa Fe,mexican,False,118,4.0,$,9407 Astoria Blvd,+17185935454,40.76319,-73.87492,11369,9407
404,La Kueva Bar & Grill,karaoke,False,3,4.0,$$,94-10 Astoria Bvld,+17189305416,40.762591,-73.874779,11369,94
405,New King's Garden,chinese,False,2,4.0,$,9606 31st Ave,+17186723805,40.760402,-73.872556,11369,9606
406,La Kuchara,latin,False,16,3.5,$$,9507 31st Ave Elmurst,+13477386759,40.76074,-73.87325,11369,9507
407,Buccaneer Diner,diners,False,264,3.0,$$,9301 Astoria Blvd,+17184295188,40.763437,-73.87597,11369,9301
408,Deli Boy Express,convenience,False,2,4.5,$,9222 Astoria Blvd,+17184783354,40.7630800000621,-73.8761899999639,11369,9222
409,Elements Lounge,lounges,False,11,3.0,$$$,104-04 Ditmars Blvd,+17184576300,40.7671266,-73.8673029,11369,104
410,Pavilion Grille,tradamerican,False,17,3.0,$$,104-04 Ditmars Blvd,+17182691756,40.767201,-73.867045,11369,104
411,Jamaica Breeze,caribbean,False,29,3.0,$$,103-02 Astoria Blvd,+17188994743,40.761106,-73.866138,11369,103
412,LaGuardia Cafe,spanish,False,208,4.5,$$,97-02 23rd Ave,+17184580001,40.7684051,-73.8732025,11369,97
413,Burger King,burgers,False,18,1.5,$,91-18 Astoria Blvd,+17186720855,40.7632196,-73.8777941,11369,91
414,Empire Bar,lounges,False,20,3.0,$$,102-05 Ditmars Blvd,+17185658900,40.7686876,-73.8677524,11369,102
415,"Airways Pizza, Gyro & Restaurant",pizza,False,123,3.0,$,9013 Astoria Blvd,+17187795548,40.763799,-73.8785599,11369,9013
416,Metro Star Coffee Shop,coffee,False,10,2.5,$,32-11 Junction Blvd,+17182050126,40.7580821,-73.8741655,11369,32
417,Domino's Pizza,pizza,False,54,1.5,$,3217 Junction Blvd,+17184583030,40.7582456,-73.8742563,11369,3217
418,Los Tacos Locos,mexican,False,4,3.5,$,32-15 Junction Blvd,,40.7581177,-73.8745575,11369,32
419,RJR Yummy Kitchen,chinese,False,29,4.0,$,9021 31st Ave,+17184762836,40.7601665,-73.8783152,11369,9021
420,The King Of Taco,mexican,False,134,4.0,$$,9017 31st Ave,+17184240299,40.7601063,-73.8779181,11369,9017
421,PimPollo,colombian,False,18,3.5,$$,32-39 Junction Blvd,+17182055508,40.7574577331543,-73.8739013671875,11369,32
422,Lin's Asian Cuisine,chinese,False,67,3.5,$$,1506 Bronxdale Ave,+17188226888,40.8426181840383,-73.8538535671128,10462,1506
423,HealthyHolic Fitness Cafe,juicebars,False,7,4.5,$$,1622 Bronxdale Ave,+13472819989,40.8441476,-73.8575445,10462,1622
424,The Pizza Place,pizza,False,3,4.5,$$,1665 Metropolitan Ave,+17188222907,40.8406705,-73.8554499,10462,1665
425,Bronx Cafe,cafes,False,1,1.0,$$,1765 Bronxdale Ave,+17184099585,40.846342,-73.859645,10462,1765
426,Sing Hing Chinese Kitchen,chinese,False,11,4.0,$,1520 Metropolitan Ave,+17187926868,40.83936,-73.8583,10462,1520
427,Subway,sandwiches,False,5,1.0,$,968 Morris Park Ave,+17188921071,40.8474918681657,-73.8571386484245,10462,968
428,Patsy's Pizzeria,italian,False,99,3.0,$$,980 Morris Park Ave,+17186762527,40.84766,-73.85654,10462,980
